incident_id,timestamp,attack_type,target_system,severity,confidence_score,affected_users,country,remediation_status,target_label
2800,2025-09-22 04:43:00,Prompt Injection,Recommendation Engine,5,0.8,1689,USA,,malicious
2801,2025-09-21 04:12:00,Model Evasion,Chatbot,2,0.56,1138,USA,In Progress,malicious
2802,2025-09-24 21:34:00,Model Evasion,Image Classifier,3,0.66,4491,Brazil,In Progress,malicious
2803,2025-09-23 18:21:00,Prompt Injection,Fraud Detection,2,0.93,4865,Russia,Closed,malicious
2804,2025-09-04 04:39:00,Adversarial Example,Fraud Detection,5,0.62,3071,USA,,malicious
2805,2025-09-25 08:06:00,Prompt Injection,Image Classifier,5,0.8,2927,India,Open,malicious
2806,2025-09-25 22:43:00,Model Evasion,Fraud Detection,4,0.7,2792,USA,In Progress,benign
2807,2025-09-29 12:49:00,Prompt Injection,Recommendation Engine,3,0.6,4778,USA,Closed,benign
2808,2025-09-03 15:34:00,Model Evasion,Fraud Detection,5,0.91,14,USA,,malicious
2809,2025-09-25 23:44:00,Model Evasion,Chatbot,3,0.87,2415,USA,In Progress,malicious
2810,2025-09-19 11:36:00,Prompt Injection,Recommendation Engine,3,0.83,2685,India,Open,malicious
2811,2025-09-02 11:13:00,Data Poisoning,Recommendation Engine,4,0.62,2900,Germany,,malicious
2812,2025-09-30 20:46:00,Prompt Injection,Recommendation Engine,2,0.55,1236,Brazil,,benign
2813,2025-09-10 13:20:00,Data Poisoning,Image Classifier,1,0.79,4100,Germany,Closed,malicious
2814,2025-09-16 05:27:00,Model Evasion,Image Classifier,1,0.78,3220,China,In Progress,malicious
2815,2025-09-15 12:59:00,Model Evasion,Recommendation Engine,1,0.59,1607,Germany,In Progress,malicious
2816,2025-09-23 12:19:00,Data Poisoning,Image Classifier,5,0.53,3563,Brazil,,malicious
2817,2025-09-09 17:48:00,Model Evasion,Fraud Detection,3,0.54,3297,Germany,In Progress,malicious
2818,2025-09-26 02:22:00,Data Poisoning,Image Classifier,4,1.0,2633,India,,malicious
2819,2025-09-28 05:18:00,Data Poisoning,Image Classifier,3,0.89,3890,Russia,Open,malicious
2820,2025-09-24 04:37:00,Model Evasion,Recommendation Engine,2,0.96,4264,USA,Closed,malicious
2821,2025-09-12 13:33:00,Adversarial Example,Chatbot,2,0.6,2808,Germany,In Progress,malicious
2822,2025-09-08 12:31:00,Data Poisoning,Chatbot,4,0.98,,Russia,In Progress,malicious
2823,2025-09-04 23:24:00,Prompt Injection,Chatbot,4,0.57,999,Brazil,Closed,benign
2824,2025-09-08 16:43:00,Prompt Injection,Fraud Detection,5,0.75,151,USA,Open,malicious
2825,2025-09-14 18:16:00,Model Evasion,Image Classifier,4,0.91,3063,China,Open,malicious
2826,2025-09-30 08:00:00,Adversarial Example,Chatbot,3,0.67,4599,Germany,Open,malicious
2827,,Model Evasion,Recommendation Engine,4,0.71,,USA,Open,malicious
2828,2025-09-27 20:23:00,Adversarial Example,Chatbot,5,0.56,4599,Germany,Open,malicious
2829,2025-09-10 17:14:00,Data Poisoning,Chatbot,4,0.56,,USA,,malicious
2830,2025-09-17 07:39:00,Data Poisoning,Image Classifier,1,0.81,4026,USA,In Progress,malicious
2831,2025-09-17 00:00:00,Data Poisoning,Image Classifier,3,0.84,2977,China,In Progress,malicious
2832,2025-09-12 18:39:00,Data Poisoning,Image Classifier,4,0.89,842,China,In Progress,malicious
2833,2025-09-05 05:39:00,Prompt Injection,Fraud Detection,4,0.78,,China,,malicious
2834,2025-09-30 08:27:00,Prompt Injection,Fraud Detection,2,0.82,3793,China,Closed,malicious
2835,2025-09-14 14:16:00,Model Evasion,Chatbot,5,0.51,2070,USA,Open,malicious
2836,2025-09-25 23:06:00,Adversarial Example,Image Classifier,5,0.58,1659,USA,Closed,malicious
2837,2025-09-05 05:56:00,Data Poisoning,Chatbot,2,0.99,597,USA,Open,malicious
2838,2025-09-11 19:23:00,Data Poisoning,Recommendation Engine,5,0.54,2513,USA,Open,malicious
2839,2025-09-19 14:28:00,Adversarial Example,Recommendation Engine,1,0.84,4135,China,Closed,malicious
2840,2025-09-19 16:48:00,Adversarial Example,Image Classifier,1,0.59,4270,India,In Progress,malicious
2841,2025-09-26 05:36:00,Model Evasion,Image Classifier,1,0.86,3603,USA,,malicious
2842,2025-09-07 20:07:00,Adversarial Example,Recommendation Engine,1,0.85,1216,USA,Closed,malicious
2843,2025-09-19 03:55:00,Data Poisoning,Image Classifier,5,0.62,2291,Germany,In Progress,malicious
2844,2025-09-10 19:35:00,Data Poisoning,Fraud Detection,1,0.63,4931,USA,Open,malicious
2845,2025-09-13 08:14:00,Data Poisoning,Fraud Detection,2,0.83,3811,Brazil,In Progress,malicious
2846,2025-09-02 05:02:00,Data Poisoning,Image Classifier,1,0.7,4993,Germany,Open,malicious
2847,2025-09-13 17:09:00,Data Poisoning,Recommendation Engine,2,0.6,931,USA,Open,benign
2848,2025-09-01 10:19:00,Model Evasion,Chatbot,1,0.87,2138,USA,In Progress,malicious
2849,2025-09-13 06:18:00,Data Poisoning,Image Classifier,4,0.58,4002,China,Open,malicious
2850,2025-09-25 02:27:00,Model Evasion,Image Classifier,1,0.93,2978,USA,,malicious
2851,2025-09-15 02:57:00,Data Poisoning,Chatbot,5,0.76,500000,USA,In Progress,malicious
2852,2025-09-12 02:41:00,Prompt Injection,Image Classifier,5,0.55,4595,USA,Closed,malicious
2853,2025-09-01 16:08:00,Prompt Injection,Chatbot,1,0.85,2918,India,Open,malicious
2854,2025-09-18 23:32:00,Prompt Injection,Recommendation Engine,5,0.76,2564,China,Open,malicious
2855,2025-09-18 18:59:00,Prompt Injection,Fraud Detection,1,0.65,1763,USA,,malicious
2856,2025-09-01 04:41:00,Model Evasion,Recommendation Engine,2,0.71,2170,Germany,,benign
2857,2025-09-20 01:00:00,Model Evasion,Fraud Detection,1,0.65,335,China,Closed,benign
2858,2025-09-11 16:00:00,Adversarial Example,Chatbot,2,0.63,1176,China,Open,malicious
2859,2025-09-28 02:30:00,Data Poisoning,Fraud Detection,3,0.58,3021,USA,Closed,malicious
2860,2025-09-01 17:38:00,Prompt Injection,Recommendation Engine,4,0.68,778,China,Closed,malicious
2861,2025-09-15 08:37:00,Model Evasion,Fraud Detection,2,0.63,1185,Brazil,Open,malicious
2862,2025-09-08 10:44:00,Data Poisoning,Chatbot,4,0.84,3285,USA,Closed,malicious
2863,2025-09-20 17:24:00,Data Poisoning,Fraud Detection,2,0.84,3447,USA,Closed,benign
2864,2025-09-27 08:26:00,Model Evasion,Image Classifier,4,0.75,3991,USA,,malicious
2865,2025-09-28 14:28:00,Prompt Injection,Recommendation Engine,2,0.89,2470,USA,,benign
2866,2025-09-21 17:36:00,Adversarial Example,Image Classifier,1,0.92,938,USA,Closed,malicious
2867,2025-09-07 09:20:00,Data Poisoning,Chatbot,2,0.79,4899,India,Open,malicious
2868,2025-09-24 14:37:00,Adversarial Example,Fraud Detection,2,0.81,4006,Russia,,malicious
2869,2025-09-18 18:51:00,Prompt Injection,Image Classifier,3,0.64,1935,USA,Closed,malicious
2870,2025-09-29 15:15:00,Prompt Injection,Image Classifier,5,0.95,633,China,In Progress,malicious
2871,2025-09-25 08:17:00,Adversarial Example,Fraud Detection,1,0.51,1253,Germany,In Progress,malicious
2872,2025-09-01 20:39:00,Prompt Injection,Fraud Detection,4,0.67,1082,China,Closed,malicious
2873,2025-09-27 11:38:00,Data Poisoning,Recommendation Engine,4,0.86,2143,China,In Progress,benign
2874,2025-09-01 02:05:00,Adversarial Example,Image Classifier,5,0.54,1285,USA,,malicious
2875,2025-09-17 13:37:00,Prompt Injection,Image Classifier,2,0.59,353,China,Open,malicious
2876,2025-09-11 16:38:00,Adversarial Example,Chatbot,3,0.79,1885,China,Closed,benign
2877,2025-09-05 14:38:00,Data Poisoning,Recommendation Engine,5,0.78,1818,India,,malicious
2878,2025-09-05 13:30:00,Prompt Injection,Chatbot,4,0.87,2520,India,Open,malicious
2879,2025-09-03 06:09:00,Data Poisoning,Image Classifier,3,0.91,4008,USA,In Progress,malicious
2880,2025-09-07 07:50:00,Prompt Injection,Chatbot,1,0.56,3022,USA,In Progress,malicious
2881,2025-09-29 00:43:00,Model Evasion,Image Classifier,2,0.51,2584,Russia,In Progress,malicious
2882,2025-09-10 10:45:00,Prompt Injection,Image Classifier,3,0.84,1547,China,In Progress,malicious
2883,2025-09-09 09:55:00,Adversarial Example,Chatbot,4,0.65,,Russia,,malicious
2884,2025-09-28 03:02:00,Prompt Injection,Chatbot,1,0.81,4204,USA,,benign
2885,2025-09-16 21:51:00,Data Poisoning,Fraud Detection,3,0.58,1368,China,Open,malicious
2886,2025-09-27 18:05:00,Data Poisoning,Fraud Detection,3,0.73,3337,China,Closed,malicious
2887,2025-09-23 14:36:00,Prompt Injection,Fraud Detection,3,0.75,1757,Russia,Open,malicious
2888,2025-09-09 17:55:00,Adversarial Example,Image Classifier,4,0.79,1517,USA,Closed,malicious
2889,2025-09-02 08:49:00,Model Evasion,Chatbot,5,0.76,4917,USA,In Progress,malicious
2890,2025-09-12 23:55:00,Adversarial Example,Recommendation Engine,2,0.75,3484,China,In Progress,malicious
2891,2025-09-04 02:30:00,Model Evasion,Image Classifier,5,0.67,3685,Russia,In Progress,malicious
2892,2025-09-08 02:25:00,Data Poisoning,Recommendation Engine,1,0.54,3052,Russia,In Progress,malicious
2893,2025-09-30 09:24:00,Adversarial Example,Chatbot,1,0.54,2696,Brazil,,malicious
2894,2025-09-30 03:34:00,Model Evasion,Image Classifier,2,0.72,190,Brazil,Open,malicious
2895,2025-09-30 16:39:00,Prompt Injection,Recommendation Engine,1,0.68,932,USA,Closed,malicious
2896,2025-09-17 02:36:00,Data Poisoning,Recommendation Engine,2,0.76,4237,USA,Closed,malicious
2897,2025-09-28 23:27:00,Prompt Injection,Fraud Detection,1,0.65,3238,USA,,malicious
2898,,Data Poisoning,Fraud Detection,5,0.84,2215,USA,In Progress,benign
2899,2025-09-26 23:00:00,Adversarial Example,Fraud Detection,1,0.93,565,India,Open,malicious
2900,2025-09-27 09:26:00,Adversarial Example,Image Classifier,4,0.65,1134,Russia,In Progress,malicious
2901,2025-09-11 19:37:00,Data Poisoning,Chatbot,1,0.6,743,USA,,malicious
2902,2025-09-16 14:33:00,Data Poisoning,Chatbot,5,0.56,672,Germany,Closed,malicious
2903,2025-09-20 21:05:00,Data Poisoning,Fraud Detection,4,0.81,2911,Russia,,malicious
2904,2025-09-11 18:24:00,Adversarial Example,Fraud Detection,1,0.72,530,China,Closed,malicious
2905,2025-09-17 17:29:00,Model Evasion,Fraud Detection,4,0.59,3021,USA,Open,malicious
2906,2025-09-26 08:07:00,Prompt Injection,Recommendation Engine,3,0.83,561,China,Closed,malicious
2907,2025-09-01 05:02:00,Prompt Injection,Fraud Detection,4,0.57,301,USA,Open,malicious
2908,2025-09-22 20:23:00,Adversarial Example,Recommendation Engine,3,0.78,3767,China,In Progress,malicious
2909,2025-09-21 07:39:00,Prompt Injection,Chatbot,4,0.76,4280,China,In Progress,malicious
2910,2025-09-30 17:43:00,Data Poisoning,Image Classifier,4,0.87,509,USA,,malicious
2911,2025-09-26 20:08:00,Model Evasion,Image Classifier,3,0.53,3445,Brazil,Open,malicious
2912,2025-09-22 06:59:00,Prompt Injection,Image Classifier,1,0.94,,China,In Progress,malicious
2913,2025-09-25 21:20:00,Model Evasion,Image Classifier,5,0.85,2834,China,Open,malicious
2914,2025-09-23 03:30:00,Data Poisoning,Recommendation Engine,3,0.61,794,Brazil,In Progress,malicious
2915,2025-09-10 10:38:00,Prompt Injection,Recommendation Engine,3,0.59,2479,USA,In Progress,malicious
2916,2025-09-14 13:08:00,Adversarial Example,Fraud Detection,1,0.72,1523,USA,Closed,malicious
2917,2025-09-30 08:47:00,Model Evasion,Recommendation Engine,3,0.91,4856,India,,malicious
2918,2025-09-10 07:00:00,Data Poisoning,Fraud Detection,99,0.92,2194,USA,Closed,malicious
2919,2025-09-19 17:44:00,Model Evasion,Fraud Detection,2,0.76,2528,India,Open,malicious
2920,2025-09-06 15:25:00,Prompt Injection,Image Classifier,3,0.93,434,USA,In Progress,malicious
2921,2025-09-26 00:59:00,Prompt Injection,Recommendation Engine,4,0.5,2038,USA,,malicious
2922,2025-09-03 19:13:00,Adversarial Example,Recommendation Engine,5,0.52,1706,China,In Progress,malicious
2923,2025-09-27 07:13:00,Data Poisoning,Fraud Detection,3,0.96,68,USA,In Progress,malicious
2924,2025-09-12 20:47:00,Data Poisoning,Fraud Detection,2,0.89,1904,India,Closed,malicious
2925,2025-09-29 09:41:00,Adversarial Example,Chatbot,5,0.73,3959,Germany,Open,malicious
2926,2025-09-04 23:04:00,Adversarial Example,Chatbot,4,0.88,2951,Russia,,malicious
2927,2025-09-06 10:48:00,Data Poisoning,Fraud Detection,1,0.98,4649,India,,malicious
2928,2025-09-15 23:52:00,Model Evasion,Chatbot,1,0.89,2713,USA,,malicious
2929,2025-09-05 19:24:00,Model Evasion,Chatbot,3,0.92,3369,India,Open,malicious
2930,2025-09-19 21:28:00,Adversarial Example,Fraud Detection,2,0.88,4595,Germany,,malicious
2931,2025-09-14 14:54:00,Model Evasion,Fraud Detection,2,0.58,3727,Germany,Open,malicious
2932,2025-09-01 08:08:00,Data Poisoning,Recommendation Engine,5,0.92,2404,India,,malicious
2933,2025-09-28 16:42:00,Prompt Injection,Fraud Detection,1,0.6,3325,China,In Progress,malicious
2934,2025-09-19 00:03:00,Prompt Injection,Fraud Detection,4,0.95,3546,China,Open,malicious
2935,2025-09-25 23:01:00,Model Evasion,Image Classifier,2,0.73,2303,Germany,Closed,malicious
2936,2025-09-21 06:05:00,Adversarial Example,Recommendation Engine,4,0.84,3681,USA,,malicious
2937,2025-09-02 03:47:00,Adversarial Example,Recommendation Engine,4,0.75,3221,USA,Closed,malicious
2938,2025-09-19 04:53:00,Adversarial Example,Recommendation Engine,1,0.55,4374,Germany,Open,malicious
2939,2025-09-03 20:34:00,Adversarial Example,Image Classifier,3,0.65,1082,USA,In Progress,benign
2940,2025-09-26 05:21:00,Adversarial Example,Fraud Detection,1,0.99,445,USA,Closed,malicious
2941,2025-09-06 09:21:00,Model Evasion,Recommendation Engine,5,0.98,4931,USA,Closed,malicious
2942,2025-09-22 14:36:00,Prompt Injection,Recommendation Engine,5,0.66,4850,Germany,In Progress,malicious
2943,2025-09-24 10:48:00,Prompt Injection,Chatbot,3,1.0,1592,USA,In Progress,malicious
2944,2025-09-18 15:46:00,Model Evasion,Recommendation Engine,3,0.92,2775,India,Open,malicious
2945,2025-09-13 08:12:00,Adversarial Example,Fraud Detection,2,0.81,3816,USA,,malicious
2946,2025-09-27 12:58:00,Model Evasion,Fraud Detection,4,0.52,3053,China,Closed,malicious
2947,2025-09-03 13:52:00,Prompt Injection,Chatbot,2,0.95,1590,China,Closed,malicious
2948,2025-09-01 22:47:00,Data Poisoning,Recommendation Engine,2,0.78,2231,Germany,Open,malicious
2949,2025-09-29 10:37:00,Model Evasion,Recommendation Engine,3,0.93,1561,USA,,malicious
2950,2025-09-30 00:21:00,Adversarial Example,Recommendation Engine,1,0.92,4272,Brazil,Open,malicious
2951,2025-09-19 04:40:00,Prompt Injection,Image Classifier,4,0.92,3646,Russia,Closed,benign
2952,2025-09-03 14:06:00,Prompt Injection,Recommendation Engine,1,0.85,4942,India,Closed,malicious
2953,2025-09-17 09:36:00,Prompt Injection,Fraud Detection,4,0.65,3238,Russia,In Progress,malicious
2954,2025-09-20 06:03:00,Prompt Injection,Fraud Detection,2,0.67,1600,China,In Progress,malicious
2955,2025-09-27 02:14:00,Adversarial Example,Image Classifier,2,0.65,2056,China,,malicious
2956,2025-09-25 06:38:00,Data Poisoning,Image Classifier,4,0.51,4331,Germany,Closed,malicious
2957,2025-09-07 07:48:00,Prompt Injection,Recommendation Engine,99,0.79,709,Germany,Closed,malicious
2958,2025-09-09 10:58:00,Model Evasion,Chatbot,4,0.85,2971,Russia,In Progress,benign
2959,2025-09-25 18:03:00,Data Poisoning,Image Classifier,2,0.93,2732,Germany,Open,malicious
2960,2025-09-22 18:04:00,Prompt Injection,Image Classifier,1,0.57,793,Brazil,Open,malicious
2961,2025-09-27 15:20:00,Data Poisoning,Recommendation Engine,5,0.77,3099,USA,Closed,malicious
2962,2025-09-13 09:04:00,Model Evasion,Recommendation Engine,3,0.5,2855,India,Closed,malicious
2963,2025-09-07 04:47:00,Prompt Injection,Image Classifier,1,0.55,26,Germany,,malicious
2964,2025-09-20 13:04:00,Model Evasion,Chatbot,5,0.53,3267,Germany,,malicious
2965,2025-09-22 12:50:00,Adversarial Example,Image Classifier,5,0.86,84,USA,In Progress,malicious
2966,2025-09-16 14:03:00,Prompt Injection,Recommendation Engine,99,0.54,3101,India,Closed,benign
2967,2025-09-11 00:37:00,Prompt Injection,Recommendation Engine,5,0.86,1122,Russia,Open,malicious
2968,2025-09-28 14:58:00,Prompt Injection,Image Classifier,5,0.62,11,USA,,malicious
2969,2025-09-08 18:47:00,Prompt Injection,Chatbot,1,0.94,1748,Germany,In Progress,malicious
2970,2025-09-18 17:37:00,Adversarial Example,Image Classifier,1,0.91,3109,USA,In Progress,malicious
2971,2025-09-25 19:57:00,Prompt Injection,Image Classifier,3,0.98,1876,Brazil,Open,malicious
2972,2025-09-09 08:40:00,Data Poisoning,Recommendation Engine,3,0.94,2619,China,,malicious
2973,2025-09-30 03:46:00,Prompt Injection,Chatbot,3,0.97,179,USA,Open,malicious
2974,2025-09-16 16:52:00,Adversarial Example,Fraud Detection,3,0.93,796,USA,In Progress,malicious
2975,2025-09-20 18:01:00,Prompt Injection,Chatbot,3,0.85,3813,Germany,Closed,malicious
2976,2025-09-05 11:51:00,Data Poisoning,Image Classifier,3,0.59,2024,USA,Open,malicious
2977,2025-09-25 17:51:00,Adversarial Example,Image Classifier,1,0.64,3217,Germany,In Progress,malicious
2978,2025-09-19 10:03:00,Adversarial Example,Image Classifier,2,0.61,886,Russia,Closed,malicious
2979,2025-09-22 18:28:00,Data Poisoning,Chatbot,3,0.8,2468,Russia,Closed,malicious
2980,2025-09-01 19:37:00,Data Poisoning,Recommendation Engine,4,0.75,3387,USA,,malicious
2981,2025-09-04 07:20:00,Data Poisoning,Image Classifier,1,0.93,1519,Brazil,,malicious
2982,2025-09-23 18:19:00,Data Poisoning,Image Classifier,3,0.98,2432,Germany,In Progress,malicious
2983,2025-09-16 00:36:00,Data Poisoning,Chatbot,4,0.7,4866,USA,Open,malicious
2984,,Adversarial Example,Fraud Detection,3,0.75,916,USA,Closed,benign
2985,2025-09-09 00:36:00,Adversarial Example,Fraud Detection,1,0.99,2070,USA,,malicious
2986,2025-09-20 03:58:00,Prompt Injection,Recommendation Engine,3,0.64,3976,India,,malicious
2987,2025-09-09 00:43:00,Prompt Injection,Recommendation Engine,2,0.9,1781,USA,Open,malicious
2988,2025-09-06 17:14:00,Model Evasion,Image Classifier,5,0.61,338,USA,,malicious
2989,2025-09-18 17:19:00,Prompt Injection,Chatbot,1,0.84,1516,India,In Progress,malicious
2990,2025-09-19 17:26:00,Prompt Injection,Image Classifier,4,0.63,2870,China,Open,malicious
2991,2025-09-12 05:33:00,Data Poisoning,Recommendation Engine,1,0.94,3582,India,Closed,malicious
2992,2025-09-19 17:47:00,Data Poisoning,Chatbot,3,0.78,914,Germany,In Progress,benign
2993,2025-09-10 03:38:00,Prompt Injection,Chatbot,3,0.59,3290,USA,Closed,malicious
2994,2025-09-28 07:38:00,Model Evasion,Recommendation Engine,2,0.61,4570,Russia,Closed,malicious
2995,2025-09-18 01:56:00,Data Poisoning,Fraud Detection,3,0.75,1446,USA,,benign
2996,2025-09-24 00:54:00,Prompt Injection,Fraud Detection,1,0.98,1379,China,In Progress,malicious
2997,,Prompt Injection,Chatbot,2,0.88,1483,Germany,In Progress,malicious
2998,2025-09-04 01:51:00,Adversarial Example,Image Classifier,4,0.74,2074,USA,Open,malicious
2999,2025-09-20 06:44:00,Model Evasion,Fraud Detection,2,0.67,800,Brazil,In Progress,malicious
3000,2025-09-16 00:27:00,Adversarial Example,Image Classifier,5,0.77,1246,China,Open,malicious
2861,,Model Evasion,Fraud Detection,2,0.63,1185,Brazil,Open,malicious
1354,2025-09-29 10:21:00,Data Poisoning,Recommendation Engine,2,0.68,3247,China,,malicious
2334,2025-09-29 17:20:00,Model Evasion,Recommendation Engine,4,0.72,1508,China,Open,malicious
1906,2025-09-08 14:34:00,Data Poisoning,Image Classifier,3,0.67,4589,Brazil,Closed,malicious
2290,2025-09-25 05:28:00,Model Evasion,Recommendation Engine,1,0.98,3611,China,In Progress,malicious
2274,2025-09-04 08:53:00,Model Evasion,Recommendation Engine,5,0.67,4889,USA,Open,malicious
1939,2025-09-23 10:13:00,Prompt Injection,Chatbot,5,0.53,4057,Russia,Open,malicious
2732,2025-09-10 10:52:00,Prompt Injection,Image Classifier,5,0.58,3515,USA,Open,malicious
1066,2025-09-26 17:45:00,Prompt Injection,Image Classifier,1,0.53,2913,USA,Closed,malicious
2324,2025-09-02 16:21:00,Data Poisoning,Recommendation Engine,2,0.8,4216,Germany,Open,malicious
1057,2025-09-14 12:17:00,Model Evasion,Fraud Detection,4,0.94,,Germany,In Progress,malicious
2293,2025-09-27 07:44:00,Adversarial Example,Image Classifier,1,0.59,3953,USA,In Progress,malicious
2119,2025-09-15 23:26:00,Data Poisoning,Image Classifier,1,0.73,3913,China,Open,malicious
1585,2025-09-28 23:02:00,Data Poisoning,Recommendation Engine,4,0.71,696,China,In Progress,malicious
1375,2025-09-14 13:08:00,Data Poisoning,Image Classifier,1,0.86,354,China,Open,malicious
1276,2025-09-24 14:26:00,Prompt Injection,Fraud Detection,4,0.62,4192,USA,Open,malicious
1747,2025-09-06 13:37:00,Prompt Injection,Recommendation Engine,4,0.73,4251,China,Closed,malicious
